move_number,move_uci,player_name,time_taken_ms,centipawn_score,board_fen
90,a7b6,RANDOM,0.051700000767596066,866,7Q/1r5N/1k6/n3p3/1p1p4/p6K/PP2Pp1P/RN3B1R w - - 3 90
90,h8g8,GEMMA,7328.946500012535,668,6Q1/1r5N/1k6/n3p3/1p1p4/p6K/PP2Pp1P/RN3B1R b - - 4 90
91,e5e4,RANDOM,0.0560000044060871,864,6Q1/1r5N/1k6/n7/1p1pp3/p6K/PP2Pp1P/RN3B1R w - - 0 91
91,g8h8,GEMMA,7453.9145000017015,709,7Q/1r5N/1k6/n7/1p1pp3/p6K/PP2Pp1P/RN3B1R b - - 1 91
92,b7h7,RANDOM,0.05839999357704073,760,7Q/7r/1k6/n7/1p1pp3/p6K/PP2Pp1P/RN3B1R w - - 0 92
92,h3g4,GEMMA,6570.7311000005575,326,7Q/7r/1k6/n7/1p1pp1K1/p7/PP2Pp1P/RN3B1R b - - 1 92
93,b6a6,RANDOM,0.06580000626854599,924,7Q/7r/k7/n7/1p1pp1K1/p7/PP2Pp1P/RN3B1R w - - 2 93
93,h8g8,GEMMA,7346.010199995362,711,6Q1/7r/k7/n7/1p1pp1K1/p7/PP2Pp1P/RN3B1R b - - 3 93
94,a5c6,RANDOM,0.05269999383017421,841,6Q1/7r/k1n5/8/1p1pp1K1/p7/PP2Pp1P/RN3B1R w - - 4 94
94,g8h8,GEMMA,7311.946700006956,338,7Q/7r/k1n5/8/1p1pp1K1/p7/PP2Pp1P/RN3B1R b - - 5 94
95,b4b3,RANDOM,0.11159999121446162,792,7Q/7r/k1n5/8/3pp1K1/pp6/PP2Pp1P/RN3B1R w - - 0 95
95,h8g8,GEMMA,7320.154799992451,534,6Q1/7r/k1n5/8/3pp1K1/pp6/PP2Pp1P/RN3B1R b - - 1 95
96,a6a7,RANDOM,0.062399994931183755,1024,6Q1/k6r/2n5/8/3pp1K1/pp6/PP2Pp1P/RN3B1R w - - 2 96
96,g8h8,GEMMA,7386.904500002856,387,7Q/k6r/2n5/8/3pp1K1/pp6/PP2Pp1P/RN3B1R b - - 3 96
97,h7h5,RANDOM,0.05919999966863543,838,7Q/k7/2n5/7r/3pp1K1/pp6/PP2Pp1P/RN3B1R w - - 4 97
97,h8g8,GEMMA,7430.985700004385,537,6Q1/k7/2n5/7r/3pp1K1/pp6/PP2Pp1P/RN3B1R b - - 5 97
98,h5a5,RANDOM,0.05729999975301325,842,6Q1/k7/2n5/r7/3pp1K1/pp6/PP2Pp1P/RN3B1R w - - 6 98
98,g8h8,GEMMA,7362.4651999998605,309,7Q/k7/2n5/r7/3pp1K1/pp6/PP2Pp1P/RN3B1R b - - 7 98
99,a3b2,RANDOM,0.052499992307275534,349,7Q/k7/2n5/r7/3pp1K1/1p6/Pp2Pp1P/RN3B1R w - - 0 99
99,h8g8,GEMMA,7446.255599992583,56,6Q1/k7/2n5/r7/3pp1K1/1p6/Pp2Pp1P/RN3B1R b - - 1 99
100,a7b6,RANDOM,0.05869999586138874,610,6Q1/8/1kn5/r7/3pp1K1/1p6/Pp2Pp1P/RN3B1R w - - 2 100
100,g8h8,GEMMA,7370.652600002359,-261,7Q/8/1kn5/r7/3pp1K1/1p6/Pp2Pp1P/RN3B1R b - - 3 100
101,b6a6,RANDOM,0.06730000313837081,354,7Q/8/k1n5/r7/3pp1K1/1p6/Pp2Pp1P/RN3B1R w - - 4 101
