move_number,move_uci,player_name,time_taken_ms,centipawn_score,board_fen
87,a2b1,RANDOM,0.07560000085504726,806,3k3r/p3bb1p/P4N1q/2P2P2/1PP1P1NP/1R6/8/1B2Q1K1 b - - 16 87
88,h8f8,PHI,605.1315000004251,9994,3k1r2/p3bb1p/P4N1q/2P2P2/1PP1P1NP/1R6/8/1B2Q1K1 w - - 17 88
88,e1c1,RANDOM,0.09680000221123919,-545,3k1r2/p3bb1p/P4N1q/2P2P2/1PP1P1NP/1R6/8/1BQ3K1 b - - 18 88
89,f8h8,PHI,546.2916999968002,9995,3k3r/p3bb1p/P4N1q/2P2P2/1PP1P1NP/1R6/8/1BQ3K1 w - - 19 89
89,b4b5,RANDOM,0.07449999975506216,-475,3k3r/p3bb1p/P4N1q/1PP2P2/2P1P1NP/1R6/8/1BQ3K1 b - - 0 89
90,h8f8,PHI,614.0333000003011,9994,3k1r2/p3bb1p/P4N1q/1PP2P2/2P1P1NP/1R6/8/1BQ3K1 w - - 1 90
90,b3f3,RANDOM,0.0830000062705949,-438,3k1r2/p3bb1p/P4N1q/1PP2P2/2P1P1NP/5R2/8/1BQ3K1 b - - 2 90
91,f8e8,PHI,570.1656000019284,9995,3kr3/p3bb1p/P4N1q/1PP2P2/2P1P1NP/5R2/8/1BQ3K1 w - - 3 91
91,f3c3,RANDOM,0.07619999814778566,572,3kr3/p3bb1p/P4N1q/1PP2P2/2P1P1NP/2R5/8/1BQ3K1 b - - 4 91
92,e8h8,PHI,588.0558999997447,9995,3k3r/p3bb1p/P4N1q/1PP2P2/2P1P1NP/2R5/8/1BQ3K1 w - - 5 92
92,c1b2,RANDOM,0.07850000110920519,553,3k3r/p3bb1p/P4N1q/1PP2P2/2P1P1NP/2R5/1Q6/1B4K1 b - - 6 92
93,h8f8,PHI,584.1610999996192,903,3k1r2/p3bb1p/P4N1q/1PP2P2/2P1P1NP/2R5/1Q6/1B4K1 w - - 7 93
93,h4h5,RANDOM,0.07330000516958535,635,3k1r2/p3bb1p/P4N1q/1PP2P1P/2P1P1N1/2R5/1Q6/1B4K1 b - - 0 93
94,h6g7,PHI,583.601300000737,9994,3k1r2/p3bbqp/P4N2/1PP2P1P/2P1P1N1/2R5/1Q6/1B4K1 w - - 1 94
94,b2c1,RANDOM,0.08230000094044954,396,3k1r2/p3bbqp/P4N2/1PP2P1P/2P1P1N1/2R5/8/1BQ3K1 b - - 2 94
95,g7h8,PHI,604.1070999999647,9995,3k1r1q/p3bb1p/P4N2/1PP2P1P/2P1P1N1/2R5/8/1BQ3K1 w - - 3 95
95,f6d5,RANDOM,0.079699995694682,384,3k1r1q/p3bb1p/P7/1PPN1P1P/2P1P1N1/2R5/8/1BQ3K1 b - - 4 95
96,e7h4,PHI,575.7621000011568,784,3k1r1q/p4b1p/P7/1PPN1P1P/2P1P1Nb/2R5/8/1BQ3K1 w - - 5 96
96,c3e3,RANDOM,0.07609999738633633,384,3k1r1q/p4b1p/P7/1PPN1P1P/2P1P1Nb/4R3/8/1BQ3K1 b - - 6 96
97,h8g8,PHI,617.143199997372,689,3k1rq1/p4b1p/P7/1PPN1P1P/2P1P1Nb/4R3/8/1BQ3K1 w - - 7 97
97,b1a2,RANDOM,0.08040000102482736,-224,3k1rq1/p4b1p/P7/1PPN1P1P/2P1P1Nb/4R3/B7/2Q3K1 b - - 8 97
98,g8h8,PHI,587.2977000035462,721,3k1r1q/p4b1p/P7/1PPN1P1P/2P1P1Nb/4R3/B7/2Q3K1 w - - 9 98
98,c1b1,RANDOM,0.07310000364668667,541,3k1r1q/p4b1p/P7/1PPN1P1P/2P1P1Nb/4R3/B7/1Q4K1 b - - 10 98
99,h8g7,PHI,646.3147999966168,532,3k1r2/p4bqp/P7/1PPN1P1P/2P1P1Nb/4R3/B7/1Q4K1 w - - 11 99
99,d5f6,RANDOM,0.07699999696342275,398,3k1r2/p4bqp/P4N2/1PP2P1P/2P1P1Nb/4R3/B7/1Q4K1 b - - 12 99
100,g7h6,PHI,582.761899997422,9996,3k1r2/p4b1p/P4N1q/1PP2P1P/2P1P1Nb/4R3/B7/1Q4K1 w - - 13 100
100,g1h1,RANDOM,0.07470000127796084,748,3k1r2/p4b1p/P4N1q/1PP2P1P/2P1P1Nb/4R3/B7/1Q5K b - - 14 100
101,f7g6,PHI,655.369600004633,9997,3k1r2/p6p/P4Nbq/1PP2P1P/2P1P1Nb/4R3/B7/1Q5K w - - 15 101
